Bin,Hz,Power (mean sq amp),condition
7014,1070.25,8.06E-08,gap_junc_block
7015,1070.4,4.62E-07,gap_junc_block
7016,1070.56,8.73E-08,gap_junc_block
7017,1070.71,2.46E-08,gap_junc_block
7018,1070.86,8.69E-08,gap_junc_block
7019,1071.01,9.79E-08,gap_junc_block
7020,1071.17,3.30E-07,gap_junc_block
7021,1071.32,3.93E-08,gap_junc_block
7022,1071.47,3.09E-07,gap_junc_block
7023,1071.62,1.46E-07,gap_junc_block
7024,1071.78,1.26E-07,gap_junc_block
7025,1071.93,2.85E-07,gap_junc_block
7026,1072.08,5.60E-08,gap_junc_block
7027,1072.24,8.31E-08,gap_junc_block
7028,1072.39,3.24E-08,gap_junc_block
7029,1072.54,1.95E-07,gap_junc_block
7030,1072.69,4.18E-08,gap_junc_block
7031,1072.85,2.01E-07,gap_junc_block
7032,1073,5.77E-08,gap_junc_block
7033,1073.15,4.15E-07,gap_junc_block
7034,1073.3,2.46E-07,gap_junc_block
7035,1073.46,6.12E-08,gap_junc_block
7036,1073.61,8.48E-08,gap_junc_block
7037,1073.76,2.66E-09,gap_junc_block
7038,1073.91,9.78E-08,gap_junc_block
7039,1074.07,2.01E-07,gap_junc_block
7040,1074.22,8.07E-08,gap_junc_block
7041,1074.37,2.80E-07,gap_junc_block
7042,1074.52,2.50E-07,gap_junc_block
7043,1074.68,7.30E-09,gap_junc_block
7044,1074.83,1.70E-07,gap_junc_block
7045,1074.98,5.14E-08,gap_junc_block
7046,1075.13,2.53E-07,gap_junc_block
7047,1075.29,6.03E-07,gap_junc_block
7048,1075.44,1.26E-07,gap_junc_block
7049,1075.59,2.47E-07,gap_junc_block
7050,1075.74,9.12E-08,gap_junc_block
7051,1075.9,7.92E-07,gap_junc_block
7052,1076.05,1.84E-07,gap_junc_block
7053,1076.2,1.89E-06,gap_junc_block
7054,1076.35,3.29E-06,gap_junc_block
7055,1076.51,1.17E-07,gap_junc_block
7056,1076.66,1.73E-06,gap_junc_block
7057,1076.81,3.58E-06,gap_junc_block
7058,1076.97,6.67E-07,gap_junc_block
7059,1077.12,7.18E-07,gap_junc_block
7060,1077.27,2.77E-08,gap_junc_block
7061,1077.42,1.36E-06,gap_junc_block
7062,1077.58,9.52E-07,gap_junc_block
7063,1077.73,2.45E-06,gap_junc_block
7064,1077.88,1.35E-06,gap_junc_block
7065,1078.03,9.84E-08,gap_junc_block
7066,1078.19,6.13E-07,gap_junc_block
7067,1078.34,8.70E-08,gap_junc_block
7068,1078.49,9.97E-08,gap_junc_block
7069,1078.64,5.08E-08,gap_junc_block
7070,1078.8,1.84E-07,gap_junc_block
7071,1078.95,3.68E-07,gap_junc_block
7072,1079.1,3.70E-07,gap_junc_block
7073,1079.25,1.01E-07,gap_junc_block
7074,1079.41,2.95E-07,gap_junc_block
7075,1079.56,9.78E-07,gap_junc_block
7076,1079.71,5.46E-07,gap_junc_block
7077,1079.86,5.71E-08,gap_junc_block
7078,1080.02,1.01E-07,gap_junc_block
7079,1080.17,1.73E-07,gap_junc_block
7080,1080.32,1.18E-07,gap_junc_block
7081,1080.47,7.17E-08,gap_junc_block
7082,1080.63,6.79E-08,gap_junc_block
7083,1080.78,3.20E-07,gap_junc_block
7084,1080.93,1.34E-07,gap_junc_block
7085,1081.09,4.91E-07,gap_junc_block
7086,1081.24,1.61E-06,gap_junc_block
7087,1081.39,2.60E-07,gap_junc_block
7088,1081.54,3.08E-07,gap_junc_block
7089,1081.7,6.20E-08,gap_junc_block
7090,1081.85,9.91E-08,gap_junc_block
7091,1082,6.15E-08,gap_junc_block
7092,1082.15,6.45E-08,gap_junc_block
7093,1082.31,8.08E-08,gap_junc_block
7094,1082.46,1.95E-07,gap_junc_block
7095,1082.61,6.86E-07,gap_junc_block
7096,1082.76,3.36E-07,gap_junc_block
7097,1082.92,5.34E-08,gap_junc_block
7098,1083.07,1.10E-07,gap_junc_block
7099,1083.22,2.55E-08,gap_junc_block
7100,1083.37,7.50E-08,gap_junc_block
7101,1083.53,3.45E-07,gap_junc_block
7102,1083.68,3.98E-08,gap_junc_block
7103,1083.83,1.04E-07,gap_junc_block
7104,1083.98,6.17E-08,gap_junc_block
7105,1084.14,9.32E-08,gap_junc_block
7106,1084.29,1.17E-07,gap_junc_block
7107,1084.44,9.41E-07,gap_junc_block
7108,1084.59,7.46E-07,gap_junc_block
7109,1084.75,3.86E-08,gap_junc_block
7110,1084.9,1.15E-07,gap_junc_block
7111,1085.05,4.47E-07,gap_junc_block
7112,1085.21,3.46E-07,gap_junc_block
7113,1085.36,1.10E-07,gap_junc_block
7114,1085.51,4.73E-07,gap_junc_block
7115,1085.66,1.71E-07,gap_junc_block
7116,1085.82,6.25E-07,gap_junc_block
7117,1085.97,2.01E-08,gap_junc_block
7118,1086.12,1.16E-06,gap_junc_block
7119,1086.27,3.17E-06,gap_junc_block
7120,1086.43,1.81E-06,gap_junc_block
7121,1086.58,1.42E-06,gap_junc_block
7122,1086.73,1.56E-06,gap_junc_block
7123,1086.88,4.55E-07,gap_junc_block
7124,1087.04,7.91E-07,gap_junc_block
7125,1087.19,9.06E-07,gap_junc_block
7126,1087.34,1.73E-07,gap_junc_block
7127,1087.49,6.13E-10,gap_junc_block
7128,1087.65,1.67E-07,gap_junc_block
7129,1087.8,4.90E-08,gap_junc_block
7130,1087.95,1.71E-07,gap_junc_block
7131,1088.1,3.43E-07,gap_junc_block
7132,1088.26,3.95E-08,gap_junc_block
7133,1088.41,5.40E-10,gap_junc_block
7134,1088.56,8.64E-08,gap_junc_block
7135,1088.71,3.91E-07,gap_junc_block
7136,1088.87,1.07E-07,gap_junc_block
7137,1089.02,5.84E-08,gap_junc_block
7138,1089.17,9.26E-09,gap_junc_block
7139,1089.32,5.39E-08,gap_junc_block
7140,1089.48,9.10E-08,gap_junc_block
7141,1089.63,2.34E-07,gap_junc_block
7142,1089.78,4.53E-08,gap_junc_block
7143,1089.94,1.65E-07,gap_junc_block
7144,1090.09,1.93E-07,gap_junc_block
7145,1090.24,8.57E-08,gap_junc_block
7146,1090.39,5.12E-08,gap_junc_block
7147,1090.55,4.89E-07,gap_junc_block
7148,1090.7,2.58E-07,gap_junc_block
7149,1090.85,1.14E-07,gap_junc_block
7150,1091,5.89E-08,gap_junc_block
7151,1091.16,1.86E-07,gap_junc_block
7152,1091.31,1.79E-07,gap_junc_block
7153,1091.46,3.40E-07,gap_junc_block
7154,1091.61,4.13E-07,gap_junc_block
7155,1091.77,1.55E-08,gap_junc_block
7156,1091.92,3.84E-07,gap_junc_block
7157,1092.07,2.66E-07,gap_junc_block
7158,1092.22,1.31E-07,gap_junc_block
7159,1092.38,6.76E-07,gap_junc_block
7160,1092.53,3.98E-07,gap_junc_block
7161,1092.68,1.12E-07,gap_junc_block
7162,1092.83,5.11E-08,gap_junc_block
7163,1092.99,8.07E-08,gap_junc_block
7164,1093.14,4.04E-08,gap_junc_block
7165,1093.29,3.68E-07,gap_junc_block
7166,1093.44,3.02E-07,gap_junc_block
7167,1093.6,3.26E-08,gap_junc_block
7168,1093.75,1.70E-08,gap_junc_block
7169,1093.9,4.77E-08,gap_junc_block
7170,1094.06,1.31E-07,gap_junc_block
7171,1094.21,3.82E-08,gap_junc_block
7172,1094.36,1.73E-07,gap_junc_block
7173,1094.51,2.57E-07,gap_junc_block
7174,1094.67,3.61E-07,gap_junc_block
7175,1094.82,1.02E-06,gap_junc_block
7176,1094.97,1.88E-07,gap_junc_block
7177,1095.12,1.07E-07,gap_junc_block
7178,1095.28,2.99E-07,gap_junc_block
7179,1095.43,6.24E-08,gap_junc_block
7180,1095.58,4.23E-07,gap_junc_block
7181,1095.73,2.81E-08,gap_junc_block
7182,1095.89,6.15E-07,gap_junc_block
7183,1096.04,2.15E-08,gap_junc_block
7184,1096.19,8.14E-07,gap_junc_block
7185,1096.34,4.14E-07,gap_junc_block
7186,1096.5,1.38E-07,gap_junc_block
7187,1096.65,2.13E-07,gap_junc_block
7188,1096.8,5.72E-08,gap_junc_block
7189,1096.95,2.83E-07,gap_junc_block
7190,1097.11,2.16E-07,gap_junc_block
7191,1097.26,7.09E-08,gap_junc_block
7192,1097.41,3.02E-07,gap_junc_block
7193,1097.56,1.48E-07,gap_junc_block
7194,1097.72,5.15E-07,gap_junc_block
7195,1097.87,4.73E-08,gap_junc_block
7196,1098.02,2.93E-08,gap_junc_block
7197,1098.18,3.77E-08,gap_junc_block
7198,1098.33,4.22E-08,gap_junc_block
7199,1098.48,1.65E-07,gap_junc_block
7200,1098.63,3.88E-08,gap_junc_block
7201,1098.79,2.01E-07,gap_junc_block
7202,1098.94,2.33E-07,gap_junc_block
7203,1099.09,4.80E-07,gap_junc_block
7204,1099.24,3.16E-07,gap_junc_block
7205,1099.4,1.70E-08,gap_junc_block
7206,1099.55,6.63E-08,gap_junc_block
7207,1099.7,1.36E-08,gap_junc_block
7208,1099.85,2.43E-09,gap_junc_block
7209,1100.01,2.08E-07,gap_junc_block
7210,1100.16,3.43E-07,gap_junc_block
7211,1100.31,7.39E-08,gap_junc_block
7212,1100.46,1.65E-07,gap_junc_block
7213,1100.62,1.77E-07,gap_junc_block
7214,1100.77,4.07E-07,gap_junc_block
7215,1100.92,2.29E-07,gap_junc_block
7216,1101.07,1.57E-07,gap_junc_block
7217,1101.23,5.35E-07,gap_junc_block
7218,1101.38,1.13E-07,gap_junc_block
7219,1101.53,1.02E-08,gap_junc_block
7220,1101.68,7.85E-08,gap_junc_block
7221,1101.84,1.08E-07,gap_junc_block
7222,1101.99,6.48E-08,gap_junc_block
7223,1102.14,5.56E-08,gap_junc_block
7224,1102.29,5.59E-08,gap_junc_block
7225,1102.45,4.89E-07,gap_junc_block
7226,1102.6,5.39E-07,gap_junc_block
7227,1102.75,9.02E-08,gap_junc_block
7228,1102.91,1.07E-07,gap_junc_block
7229,1103.06,1.16E-07,gap_junc_block
7230,1103.21,1.53E-07,gap_junc_block
7231,1103.36,1.16E-07,gap_junc_block
7232,1103.52,1.40E-07,gap_junc_block
7233,1103.67,6.66E-08,gap_junc_block
7234,1103.82,2.96E-07,gap_junc_block
7235,1103.97,1.33E-07,gap_junc_block
7236,1104.13,1.38E-07,gap_junc_block
7237,1104.28,9.34E-09,gap_junc_block
7238,1104.43,1.42E-07,gap_junc_block
7239,1104.58,5.11E-07,gap_junc_block
7240,1104.74,1.05E-08,gap_junc_block
7241,1104.89,2.82E-07,gap_junc_block
7242,1105.04,3.22E-08,gap_junc_block
7243,1105.19,1.22E-07,gap_junc_block
7244,1105.35,7.12E-08,gap_junc_block
7245,1105.5,1.29E-07,gap_junc_block
7246,1105.65,7.05E-08,gap_junc_block
7247,1105.8,3.16E-07,gap_junc_block
7248,1105.96,2.20E-07,gap_junc_block
7249,1106.11,2.06E-07,gap_junc_block
7250,1106.26,2.19E-07,gap_junc_block
7251,1106.41,6.42E-07,gap_junc_block
7252,1106.57,2.50E-07,gap_junc_block
7253,1106.72,3.84E-07,gap_junc_block
7254,1106.87,5.97E-09,gap_junc_block
7255,1107.03,6.21E-07,gap_junc_block
7256,1107.18,4.99E-07,gap_junc_block
7257,1107.33,2.12E-08,gap_junc_block
7258,1107.48,1.64E-07,gap_junc_block
7259,1107.64,8.70E-08,gap_junc_block
7260,1107.79,6.07E-09,gap_junc_block
7261,1107.94,2.26E-07,gap_junc_block
7262,1108.09,7.05E-07,gap_junc_block
7263,1108.25,4.90E-07,gap_junc_block
7264,1108.4,4.21E-07,gap_junc_block
7265,1108.55,7.60E-08,gap_junc_block
7266,1108.7,6.18E-07,gap_junc_block
7267,1108.86,8.92E-07,gap_junc_block
7268,1109.01,1.51E-07,gap_junc_block
7269,1109.16,3.07E-07,gap_junc_block
7270,1109.31,1.86E-07,gap_junc_block
7271,1109.47,4.50E-07,gap_junc_block
7272,1109.62,1.43E-07,gap_junc_block
7273,1109.77,6.29E-09,gap_junc_block
7274,1109.92,1.04E-08,gap_junc_block
7275,1110.08,1.35E-08,gap_junc_block
7276,1110.23,1.33E-07,gap_junc_block
7277,1110.38,3.45E-08,gap_junc_block
7278,1110.53,3.61E-08,gap_junc_block
7279,1110.69,4.71E-08,gap_junc_block
7280,1110.84,2.49E-07,gap_junc_block
7281,1110.99,1.18E-07,gap_junc_block
7282,1111.15,1.28E-07,gap_junc_block
7283,1111.3,4.15E-09,gap_junc_block
7284,1111.45,1.81E-07,gap_junc_block
7285,1111.6,4.17E-08,gap_junc_block
7286,1111.76,1.00E-07,gap_junc_block
7287,1111.91,2.86E-08,gap_junc_block
7288,1112.06,1.10E-07,gap_junc_block
7289,1112.21,8.39E-08,gap_junc_block
7290,1112.37,7.05E-08,gap_junc_block
7291,1112.52,4.63E-07,gap_junc_block
7292,1112.67,9.90E-07,gap_junc_block
7293,1112.82,6.67E-07,gap_junc_block
7294,1112.98,1.91E-07,gap_junc_block
7295,1113.13,8.04E-07,gap_junc_block
7296,1113.28,7.93E-07,gap_junc_block
7297,1113.43,1.05E-06,gap_junc_block
7298,1113.59,6.49E-07,gap_junc_block
7299,1113.74,3.86E-07,gap_junc_block
7300,1113.89,2.88E-07,gap_junc_block
7301,1114.04,2.02E-07,gap_junc_block
7302,1114.2,3.14E-07,gap_junc_block
7303,1114.35,1.06E-07,gap_junc_block
7304,1114.5,2.52E-09,gap_junc_block
7305,1114.65,2.83E-08,gap_junc_block
7306,1114.81,1.59E-07,gap_junc_block
7307,1114.96,2.55E-08,gap_junc_block
7308,1115.11,2.12E-08,gap_junc_block
7309,1115.26,5.49E-09,gap_junc_block
7310,1115.42,8.29E-09,gap_junc_block
7311,1115.57,2.01E-07,gap_junc_block
7312,1115.72,4.74E-07,gap_junc_block
7313,1115.88,5.82E-07,gap_junc_block
7314,1116.03,2.35E-07,gap_junc_block
7315,1116.18,8.68E-08,gap_junc_block
7316,1116.33,9.16E-08,gap_junc_block
7317,1116.49,6.33E-08,gap_junc_block
7318,1116.64,7.60E-08,gap_junc_block
7319,1116.79,4.83E-08,gap_junc_block
7320,1116.94,6.03E-08,gap_junc_block
7321,1117.1,2.89E-07,gap_junc_block
7322,1117.25,3.03E-07,gap_junc_block
7323,1117.4,3.96E-07,gap_junc_block
7324,1117.55,5.29E-07,gap_junc_block
7325,1117.71,1.85E-07,gap_junc_block
7326,1117.86,7.38E-07,gap_junc_block
7327,1118.01,7.01E-07,gap_junc_block
7328,1118.16,3.13E-07,gap_junc_block
7329,1118.32,3.52E-08,gap_junc_block
7330,1118.47,5.94E-08,gap_junc_block
7331,1118.62,1.55E-07,gap_junc_block
7332,1118.77,8.38E-08,gap_junc_block
7333,1118.93,4.83E-07,gap_junc_block
7334,1119.08,1.71E-07,gap_junc_block
7335,1119.23,1.33E-08,gap_junc_block
7336,1119.38,3.21E-07,gap_junc_block
7337,1119.54,4.22E-07,gap_junc_block
7338,1119.69,5.54E-09,gap_junc_block
7339,1119.84,2.16E-08,gap_junc_block
7340,1120,8.78E-09,gap_junc_block
7341,1120.15,1.71E-09,gap_junc_block
7342,1120.3,3.60E-08,gap_junc_block
7343,1120.45,1.04E-08,gap_junc_block
7344,1120.61,7.98E-09,gap_junc_block
7345,1120.76,1.17E-07,gap_junc_block
7346,1120.91,1.89E-07,gap_junc_block
7347,1121.06,2.82E-07,gap_junc_block
7348,1121.22,2.78E-07,gap_junc_block
7349,1121.37,8.56E-07,gap_junc_block
7350,1121.52,9.84E-08,gap_junc_block
7351,1121.67,3.18E-07,gap_junc_block
7352,1121.83,1.04E-08,gap_junc_block
7353,1121.98,9.51E-08,gap_junc_block
7354,1122.13,3.76E-08,gap_junc_block
7355,1122.28,1.84E-07,gap_junc_block
7356,1122.44,1.88E-06,gap_junc_block
7357,1122.59,9.08E-08,gap_junc_block
7358,1122.74,1.42E-06,gap_junc_block
7359,1122.89,4.74E-07,gap_junc_block
7360,1123.05,3.76E-07,gap_junc_block
7361,1123.2,1.70E-07,gap_junc_block
7362,1123.35,1.09E-07,gap_junc_block
7363,1123.5,4.16E-08,gap_junc_block
7364,1123.66,2.74E-07,gap_junc_block
7365,1123.81,3.77E-07,gap_junc_block
7366,1123.96,1.96E-07,gap_junc_block
7367,1124.11,4.55E-08,gap_junc_block
7368,1124.27,2.38E-08,gap_junc_block
7369,1124.42,1.76E-07,gap_junc_block
7370,1124.57,1.39E-07,gap_junc_block
7371,1124.73,1.85E-07,gap_junc_block
7372,1124.88,5.36E-08,gap_junc_block
7373,1125.03,1.47E-07,gap_junc_block
7374,1125.18,3.01E-07,gap_junc_block
7375,1125.34,8.89E-08,gap_junc_block
7376,1125.49,1.27E-08,gap_junc_block
7377,1125.64,5.41E-09,gap_junc_block
7378,1125.79,3.55E-08,gap_junc_block
7379,1125.95,4.80E-08,gap_junc_block
7380,1126.1,3.44E-09,gap_junc_block
7381,1126.25,1.53E-07,gap_junc_block
7382,1126.4,1.23E-07,gap_junc_block
7383,1126.56,9.59E-08,gap_junc_block
7384,1126.71,3.99E-08,gap_junc_block
7385,1126.86,1.08E-07,gap_junc_block
7386,1127.01,6.58E-08,gap_junc_block
7387,1127.17,8.60E-08,gap_junc_block
7388,1127.32,3.62E-08,gap_junc_block
7389,1127.47,2.03E-08,gap_junc_block
7390,1127.62,3.20E-09,gap_junc_block
7391,1127.78,2.24E-07,gap_junc_block
7392,1127.93,6.57E-08,gap_junc_block
7393,1128.08,2.01E-07,gap_junc_block
7394,1128.23,3.18E-07,gap_junc_block
7395,1128.39,6.80E-07,gap_junc_block
7396,1128.54,1.19E-07,gap_junc_block
7397,1128.69,4.36E-09,gap_junc_block
7398,1128.85,1.14E-08,gap_junc_block
7399,1129,1.74E-07,gap_junc_block
7400,1129.15,1.26E-07,gap_junc_block
7401,1129.3,3.74E-08,gap_junc_block
7402,1129.46,9.64E-08,gap_junc_block
7403,1129.61,2.70E-08,gap_junc_block
7404,1129.76,4.85E-08,gap_junc_block
7405,1129.91,1.62E-07,gap_junc_block
7406,1130.07,4.40E-07,gap_junc_block
7407,1130.22,2.82E-08,gap_junc_block
7408,1130.37,3.96E-08,gap_junc_block
7409,1130.52,1.27E-08,gap_junc_block
7410,1130.68,1.31E-07,gap_junc_block
7411,1130.83,1.55E-07,gap_junc_block
7412,1130.98,2.08E-08,gap_junc_block
7413,1131.13,4.04E-08,gap_junc_block
7414,1131.29,5.01E-08,gap_junc_block
7415,1131.44,1.68E-07,gap_junc_block
7416,1131.59,1.43E-07,gap_junc_block
7417,1131.74,6.42E-08,gap_junc_block
7418,1131.9,1.21E-07,gap_junc_block
7419,1132.05,4.29E-08,gap_junc_block
7420,1132.2,2.51E-07,gap_junc_block
7421,1132.35,2.34E-07,gap_junc_block
7422,1132.51,2.80E-07,gap_junc_block
7423,1132.66,3.28E-07,gap_junc_block
7424,1132.81,4.47E-08,gap_junc_block
7425,1132.97,1.97E-07,gap_junc_block
7426,1133.12,9.52E-07,gap_junc_block
7427,1133.27,6.23E-07,gap_junc_block
7428,1133.42,1.45E-06,gap_junc_block
7429,1133.58,1.31E-06,gap_junc_block
7430,1133.73,1.86E-07,gap_junc_block
7431,1133.88,4.06E-07,gap_junc_block
7432,1134.03,3.26E-07,gap_junc_block
7433,1134.19,3.63E-07,gap_junc_block
7434,1134.34,7.24E-07,gap_junc_block
7435,1134.49,1.17E-07,gap_junc_block
7436,1134.64,3.69E-07,gap_junc_block
7437,1134.8,4.44E-08,gap_junc_block
7438,1134.95,1.85E-07,gap_junc_block
7439,1135.1,2.99E-07,gap_junc_block
7440,1135.25,3.50E-07,gap_junc_block
7441,1135.41,9.53E-09,gap_junc_block
7442,1135.56,9.18E-08,gap_junc_block
7443,1135.71,1.69E-07,gap_junc_block
7444,1135.86,1.24E-07,gap_junc_block
7445,1136.02,1.93E-08,gap_junc_block
7446,1136.17,8.04E-08,gap_junc_block
7447,1136.32,5.80E-09,gap_junc_block
7448,1136.47,5.67E-10,gap_junc_block
7449,1136.63,3.31E-08,gap_junc_block
7450,1136.78,2.86E-09,gap_junc_block
7451,1136.93,4.29E-08,gap_junc_block
7452,1137.08,1.56E-08,gap_junc_block
7453,1137.24,1.07E-07,gap_junc_block
7454,1137.39,2.29E-07,gap_junc_block
7455,1137.54,7.28E-08,gap_junc_block
7456,1137.7,3.72E-08,gap_junc_block
7457,1137.85,5.19E-08,gap_junc_block
7458,1138,8.50E-08,gap_junc_block
7459,1138.15,4.23E-08,gap_junc_block
7460,1138.31,2.10E-07,gap_junc_block
7461,1138.46,3.38E-07,gap_junc_block
7462,1138.61,1.85E-07,gap_junc_block
7463,1138.76,1.16E-08,gap_junc_block
7464,1138.92,5.47E-08,gap_junc_block
7465,1139.07,6.08E-09,gap_junc_block
7466,1139.22,3.41E-08,gap_junc_block
7467,1139.37,2.19E-08,gap_junc_block
7468,1139.53,1.51E-07,gap_junc_block
7469,1139.68,2.50E-07,gap_junc_block
7470,1139.83,1.10E-07,gap_junc_block
7471,1139.98,8.38E-08,gap_junc_block
7472,1140.14,7.53E-08,gap_junc_block
7473,1140.29,3.54E-07,gap_junc_block
7474,1140.44,3.04E-07,gap_junc_block
7475,1140.59,9.74E-08,gap_junc_block
7476,1140.75,1.93E-08,gap_junc_block
7477,1140.9,3.64E-07,gap_junc_block
7478,1141.05,4.08E-07,gap_junc_block
7479,1141.2,7.62E-08,gap_junc_block
7480,1141.36,2.75E-07,gap_junc_block
7481,1141.51,4.47E-07,gap_junc_block
7482,1141.66,2.49E-08,gap_junc_block
7483,1141.82,6.59E-07,gap_junc_block
7484,1141.97,8.65E-07,gap_junc_block
7485,1142.12,1.30E-07,gap_junc_block
7486,1142.27,2.93E-07,gap_junc_block
7487,1142.43,2.01E-07,gap_junc_block
7488,1142.58,2.34E-08,gap_junc_block
7489,1142.73,3.67E-07,gap_junc_block
7490,1142.88,2.97E-07,gap_junc_block
7491,1143.04,2.72E-08,gap_junc_block
7492,1143.19,4.08E-08,gap_junc_block
7493,1143.34,1.28E-07,gap_junc_block
7494,1143.49,1.29E-07,gap_junc_block
7495,1143.65,9.00E-08,gap_junc_block
7496,1143.8,3.84E-07,gap_junc_block
7497,1143.95,2.30E-07,gap_junc_block
7498,1144.1,8.56E-08,gap_junc_block
7499,1144.26,1.62E-07,gap_junc_block
7500,1144.41,1.05E-08,gap_junc_block
7501,1144.56,2.15E-07,gap_junc_block
7502,1144.71,6.22E-08,gap_junc_block
7503,1144.87,6.00E-08,gap_junc_block
7504,1145.02,6.00E-08,gap_junc_block
7505,1145.17,2.87E-08,gap_junc_block
7506,1145.32,5.06E-09,gap_junc_block
7507,1145.48,1.86E-08,gap_junc_block
7508,1145.63,1.21E-07,gap_junc_block
7509,1145.78,1.85E-08,gap_junc_block
7510,1145.94,1.42E-07,gap_junc_block
7511,1146.09,1.46E-07,gap_junc_block
7512,1146.24,5.39E-08,gap_junc_block
7513,1146.39,1.75E-07,gap_junc_block
7514,1146.55,1.85E-07,gap_junc_block
7515,1146.7,1.80E-07,gap_junc_block
7516,1146.85,1.24E-08,gap_junc_block
7517,1147,2.99E-08,gap_junc_block
7518,1147.16,1.51E-07,gap_junc_block
7519,1147.31,1.66E-07,gap_junc_block
7520,1147.46,1.46E-07,gap_junc_block
7521,1147.61,8.95E-08,gap_junc_block
7522,1147.77,8.58E-08,gap_junc_block
7523,1147.92,7.71E-08,gap_junc_block
7524,1148.07,1.01E-09,gap_junc_block
7525,1148.22,1.47E-07,gap_junc_block
7526,1148.38,2.32E-07,gap_junc_block
7527,1148.53,4.48E-08,gap_junc_block
7528,1148.68,2.60E-08,gap_junc_block
7529,1148.83,3.54E-08,gap_junc_block
7530,1148.99,3.63E-08,gap_junc_block
7531,1149.14,9.07E-08,gap_junc_block
7532,1149.29,1.24E-08,gap_junc_block
7533,1149.44,1.63E-08,gap_junc_block
7534,1149.6,2.09E-07,gap_junc_block
7535,1149.75,8.53E-08,gap_junc_block
7536,1149.9,5.65E-08,gap_junc_block
7537,1150.05,1.86E-07,gap_junc_block
7538,1150.21,9.98E-08,gap_junc_block
7539,1150.36,1.88E-07,gap_junc_block
7540,1150.51,4.64E-08,gap_junc_block
7541,1150.67,2.11E-07,gap_junc_block
7542,1150.82,9.95E-08,gap_junc_block
7543,1150.97,3.15E-07,gap_junc_block
7544,1151.12,5.77E-07,gap_junc_block
7545,1151.28,7.34E-08,gap_junc_block
7546,1151.43,4.02E-07,gap_junc_block
7547,1151.58,1.44E-07,gap_junc_block
7548,1151.73,1.25E-07,gap_junc_block
7549,1151.89,3.21E-07,gap_junc_block
7550,1152.04,4.84E-08,gap_junc_block
7551,1152.19,1.06E-08,gap_junc_block
7552,1152.34,9.18E-08,gap_junc_block
7553,1152.5,5.23E-08,gap_junc_block
7554,1152.65,2.96E-08,gap_junc_block
7555,1152.8,3.28E-07,gap_junc_block
7556,1152.95,1.20E-07,gap_junc_block
7557,1153.11,3.86E-07,gap_junc_block
7558,1153.26,4.66E-07,gap_junc_block
7559,1153.41,5.24E-08,gap_junc_block
7560,1153.56,1.51E-07,gap_junc_block
7561,1153.72,1.00E-07,gap_junc_block
7562,1153.87,1.27E-07,gap_junc_block
7563,1154.02,1.54E-07,gap_junc_block
7564,1154.17,4.19E-08,gap_junc_block
7565,1154.33,7.83E-08,gap_junc_block
7566,1154.48,1.40E-07,gap_junc_block
7567,1154.63,1.15E-07,gap_junc_block
7568,1154.79,2.29E-07,gap_junc_block
7569,1154.94,5.98E-07,gap_junc_block
7570,1155.09,1.86E-07,gap_junc_block
7571,1155.24,3.22E-07,gap_junc_block
7572,1155.4,3.90E-07,gap_junc_block
7573,1155.55,1.12E-07,gap_junc_block
7574,1155.7,2.17E-08,gap_junc_block
7575,1155.85,1.40E-07,gap_junc_block
7576,1156.01,1.63E-07,gap_junc_block
7577,1156.16,1.08E-07,gap_junc_block
7578,1156.31,2.93E-07,gap_junc_block
7579,1156.46,1.71E-07,gap_junc_block
7580,1156.62,2.44E-07,gap_junc_block
7581,1156.77,1.52E-07,gap_junc_block
7582,1156.92,4.25E-07,gap_junc_block
7583,1157.07,8.33E-07,gap_junc_block
7584,1157.23,4.42E-07,gap_junc_block
7585,1157.38,7.49E-08,gap_junc_block
7586,1157.53,1.41E-07,gap_junc_block
7587,1157.68,1.72E-08,gap_junc_block
7588,1157.84,5.35E-09,gap_junc_block
7589,1157.99,1.71E-07,gap_junc_block
7590,1158.14,1.66E-07,gap_junc_block
7591,1158.29,2.19E-07,gap_junc_block
